Jokes,Offensive,Explicit
"I looked longingly into my beloved's eyes and whispered ""A...E...I...O...U...and sometimes, Y."" The priest then turned to her. ""And has the bride prepared any wedding vowels?""",0,no
"Math Teacher: ""If I have 5 bottles in one hand and 6 in the other hand, what do I have?"" Student: ""A drinking problem.""",1,no
My friend that only dates Asian girls just started dating his ex-girlfriend again  And I don't know if I should tell him.,1,no
"Metaphors are weird. They say things like ""The theif was caught red handed"", when their hands are actually black.",1,no
Hows a hooker like George Washington? They both have wood in their mouth.,1,yes
Up next: How to sound good in a band... Stay tuned!!,0,no
"Just thought I'd nip over to my Nan's, and fair play to her, at 96, she had all the Halloween decorations up, cobwebs and insects in the windows and a skeleton on the couch. She always makes a big effort, but there was no answer...I'll pop back next year.",1,no
They say that the criminal always returns to the scene of the crime. Is that why there are so many Australians travelling to Britain?,1,no
There's this new dating site that tells you a lot of info about your date.. It's name is something like amber alert.,1,no
"How did Beethoven deal with all the criticism he received? He said to them, ""I can't hear you.""",0,no
Why would a tennis player make a really good dad? He has a good backhand.,1,no
What does Albert Einstein masturbate with? With a stroke of genius.,1,yes
Whats another way of saying blackout? Prison break.,1,no
How to you fix a broken tomato? With tomato paste.,0,no
What do a woman and a carton of milk have in common? You have to push back the flaps to get to the good part.,1,no
"The doctor told me I had onomatopoeia, so I asked, Whats that? He said, Its exactly what it sounds like.",0,no
Some people were selling magzines at my school. So sad that they didn't have any 5.56.,1,no
"My teacher asked me to submit a 1,000 word essay, but I couldnt be bothered... So I handed in a picture instead.",0,no
"Q: Is Google male or female? A:Female, because it doesn't let you finish a sentence before making a suggestion!",1,no
What do you call a house made of feathers? A light house.,0,no
"My Boss keeps telling me that I'm the worst train driver ever. ""How many have you derailed this year so far?"" ..Dunno, I said. It's hard to keep track.",0,no
That guy was so nice to the pantless girl freezing in the streets. He lent her his genes to keep her warm.,1,no
"They say white noise can help you fall asleep, so I wanted to try black noise, but the sound of gun shots keeps me awake.",1,yes
"Why was the weak man stuck with all that debt? No matter what he tried, he just couldn't budge it.",0,no
How to you get someone at a bar to stop bothering you? Put a couple rounds into them.,1,no
My friend said he had a butterfly in his stomach. So I took the knife out.,1,no
Why did Moby Dick visit the doctor? He wasn't feeling whale.,0,no
Why cant banks keep secrets? There are too many tellers.,0,no
In the past there has been many examples of black actors being snubbed from winning Oscar's purely because of the color of their skin. And no greater example then the black actor who didnt even get nominated for his portrayal of King Kong. Disgraceful.,1,no
I always wondered why are cars from Mercedes and BMW named with numbers instead of names... But then I realized that has always been a German thing.,1,no
"What's hard and hairy on the outside, soft and wet on the inside, starts with a 'C' ends in a 'T' and has a 'U' and an 'N' in it? coconut.",1,no
"i heard make up brands stopped using animal testing it didnt make sense anyway, some lipstick only compliments white people.",1,no
"What part of the body is the last to stop working after dying? The pupils, because they dilate.",1,yes
Can you guess why the girl I saw in prison today looked so adorable? She had just been electro-cuted.,1,no
Why did the sun decide not to attend college? Because it already had thousands of degrees.,0,no
Why are giraffes slow to apologize?  It takes them a long time to swallow their pride.,0,no
How do you stop your kids from having premarital sex? Stop taking them to Church.,1,yes
"Two horses are standing in a field. ""I'm so hungry I could eat a horse"" Says the first. ""Moo!"" says the second",0,no
"A man walks into a bar with a slab of asphalt under his arm and says: ""A beer please, and one for the road.""",0,no
"I just bought an expensive car, only to find the reverse gear broken... Theres no going back now.",0,no
"The last thing my dad said to me was... Son, could you kick this chair?",1,no
What do a Dyson and a $100 bill have in common? You can use either to pick up a Jew.,1,no
I work as a waiter... The pay isnt great but I put food on the table.,0,no
Why didn't the truck go back to work after it got new wheels? Because it was retired!,0,no
I would've told you a joke about infinity... But I don't think there's an end to it.,0,no
Why are Asian wives are always happy ? Cause they are taught to find happiness in little things.,1,no
What do you call an Egyptian doctor who works on peoples backs? A Cairopractor!,0,no
If you spent your day in a well... ...can you say your day was well-spent?,0,no
*Me buying a punching bag* Wife + daughters: Are we that useless?,1,no
"What did the little boy say to the fat man? ""Where we dropping?""",1,no
"What's the difference between weather and climate? You cant weather a tree, but you can climb it.",0,no
"What is the worst advice to give a person suffering from erectile dysfunction? Keep it up, buddy.",1,yes
What is a horses primary concern when voting? A stable economy.,0,no
What do you call something thats rad but not too rad? Radish.,0,no
I get so clumsy around girls when I'm drunk. I accidently start dropping my pills in their drinks.,1,no
What did the Minnesota cop do after he turned off the TV? He shot it.,1,yes
How do you know when an Asian is rich? Their name is Cha Ching.,1,no
Whats an Asians favorite song? All around me are familiar faces.,1,no
Why do people say Asians don't know how to party? I mean Japan had the biggest blast in history.,1,no
Asian conjoined twins loved road markings. But what's their favourite? Double yellows.,1,no
What is white and works in KFC? The light switch.,1,no
What does the B in Africa stand for? Education.,1,no
Why did the limbless guy not want to clean his house? He wasn't comfortable with the task at hand.,1,no
