Jokes,Offensive,Explicit
" كرسي بيفرقع لما حد يقعد عليه و يكدب. فجابوا بوش و سألوه: بتفكر تعمل ايه الأيام الجاية؟
فقال: أنا بفكر أعمل معاهدة سلام بين كل بلاد العالم، فالكرسي فرقع.
و جابو صدام حسين و سألوه: انت بتفكر تعمل ايه الأيام الجاية؟
فقال: أنا بفكر أعمل معاهدة سلام مع الكويت. فالكرسي فرقع.
و جابو واحد بلدياتنا و سألوه انت بتفكر تعمل ايه الأيام الجاية؟
فقال: أنا بفكر ف.... فالكرسي فرقع",1,no
مرة ولد بيسأله ابوه: صحيح يا با الحب اعمى؟ قاللوا آه يا با بص في خلقة أمك وتعرف,1,no
"واحد أعمى واقف يشحت من واحد تاني
فالتاني سأله : إيه اللى يثبت لى إنك مش بتشوف
فرد عليه قاله : شايف اليافطة اللي هناك دى
فقاله : أيوه
فقاله : أنا بقى مش شايفها.",0,no
"مره طالبه مشاغبه المدرس اشتكاها للمدير. المدير بعتلها قال لها "" عملتى ايه؟"" قالت له "" ولا حاجه رميت ورده من الشباك"" قال
""بس كده؟"" قالتله ""اه"" بعد شويه لقى طالبه مدغدغه ومكسره سالها "" ايه الى عمل فيكى كده؟"" قالت له "" انا ورده الى اترميت من الشباك.""",0,no
الحب مثل البول في السروال، فضيحة يرها الآخرون ولكن لا يشعر: بدفئه إلا أنت,1,no
"اثنين محششين يلحقون بنت حلوه
فجأة لفتت عليهم
سألت الأول شتبي
قال بتعرف عليك
قالت اتعرف على كلب ولا اتعرف عليك
سألت الثاني وأنت شتبي
قال هو و هو هو هوو",0,no
إذا قدرت تشبك الشاحن في الظلام صدقني ليلة الدخله امورك طيبة,1,no
"بنت صدمت شايب وهو يمشي
قالت: عفوا ما شفتك
قام الشايب عن الارض
و نقض ثيابه ورفع ثوبه وانكشفت عورته
فانصدمت البنت
وقالت له : ما تستحي عيب عليك
الشايب قال : عجیب والله
هذا شفتيه !! لكن أنا بطولي و بعرضي ماشفتيني",1,yes
"واحد سوى عملية عند دكتور غسيل مخ ومسح ذاكرته
سأله الدكتور متذكر شي؟
قاله: زوجتي
قال الدكتور: هذا فيروس ما قدرنا نشيله",1,no
"زوجة تتصل بشيخ تشكي حال زوجها المتدهورة في العمل ويعاني ضيقا في الرزق ودائم كثير المشاكل والتذمر
فسألها الشيخ : هل يصل الرحم ؟؟
قالت: لا ، زبه صغير.",1,yes
"طفل صيني سأل ابوه : ليش العالم يقولون علينا نتشابه ؟
قال الاب : ما عليك منهم العالم ما عندهم غير الكلام الفاضي وبعدين انا عمك ماني ابوك",1,no
"واحد يبوس خطيبته في بيت أهلها..
قالتلة خطيبته تعال نلعب لعبه
كل مرة بتبوسني قول إسم شهر من شهور السنة..
قالها : اوكي !
فقعد يبوسها ويقول يناير ( امووواااح ) فبراير
( اموواااح ) لما وصل ديسمبر وهو يبوسها
فشافت البنت أمها قالتلها:
ماما أنتي من متى هنا؟
قالتلها: من بداية السنة يابنت الكلب",1,yes
"الزوجة: حبيبي رح تجيبلي دهب ب 8 مليون لما نتجوز؟
الزوج: حبيبتي انتي بتستاهلي ماس.
الزوجة: عنجد؟؟
الزوج: ماس كهربائي ينفضك انتي وامك",1,no
"القاضي: ليش قتلت مرتك؟
المحشش : كل يوم بتعملي مشاكل وما بتسمع الكلمة
القاضي: وليش ما طلقتها وبعتها عند اهلها
المحشش: ما هيدا اللي صار اهلها ميتين من زمان واني بعتها لعندن",1,no
"
ليه الأرجنتين مافيهاش تين؟
عشان في امريكا اللاتينية",0,no
مرة أخطبوط بيعدي أخطبوطة الشارع قالها هاتي ايدك هاتي ايدك هاتي ايدك هاتي ايدك هاتي ايدك,0,no
مره اسكندراني لقي فانوس سحري دعكه طلعله جني جاب بيه سندوتش فلافل,0,no
ليه فأفغانسان مكنوش بيخلوا فيه مدارس و جامعات ولاد بس؟ عشان ميقعدش طالب جمب طالب يبقوا طالبان,1,no
مرة قسيس راكب موتسيكل ومروح بليل عدا علي كمين الظابط بيقوله مش خايف يا ابونا وانت مروح لوحدك كدا قاله يبني انا مش لوحدي ربنا معايا .قاله اربعة على مكنة؟ خدوه,1,no
ايه الفرق بين اليهودي والبيتزا؟ البيتزا مبتصرخش ف الفرن,1,no
بواب بيتخانق مع ابنه قاله أنا نفسي أعرف انت طالع لمين,0,no
مره واحد بخيل طلب من ابنه ينزل يجيب تلت أرغفه عيش وبعد ما ابنه نزل امه ماتت راح اتصل بأبنه بسرعه وقاله: ألحق امك ماتت خليهم رغيفين بس,0,no
مرة سيجارة اتخانقت مع واحد جابت اصحابها وقالت نيكوتين أمه,1,no
مره اتنين شواذ نامو مع بعض بعد ما خلصو واحد بص ل التاني قاله كده عشره على عشره,1,yes
مدير فني ضرب ١٠ نزلهم ٤-٤-٢,1,yes
مرة اتنين شواذ بينيكوا بعض واحد قال للتاني اوعى تقول لحد ع اللي بنعمله ده فرد عليه وقاله عيب عليك انت بتنيك راجل,1,yes
مرة 3 زنوج عملوا حادثة آتنين ماتوا و واحد نيجا,1,yes
مرة واحد بتاعه ٥٠ سنتي فمش عارف يتجوز فراح لحكيم القرية طلب حل للمشكلة دي الراجل قاله روح عند البحيرة اللي في اخر القرية هتلاقي فيها ضفدعة مسحورة اسألها تتجوزيني اكيد هتقولك لأ و ساعتها هتلاقي بتاعك قصر ١٠ سنتي فراح فعلا وقال للضفدعة تتجوزيني قالتله لأ لقى بتاعه بقى ٤٠ سنتي فرح وجرب تاني قالها تتجوزيني قالتله لأ لقى بتاعه بقى ٣٠ سنتي فقال يجرب مرة كمان عشان يقصره اكتر قالها تتجوزيني قالتله اييييه انت مبتفهمش منا قولتلك لأ لأ لأ,1,yes
بيقولك مره واحد في ليلة الدخله شاف مراته بتقلع فلقاها لابسه كلوت اسود فقالها انتي لابسة كلوت اسود ليه قالتله اصل ابويا ميت قالها ماشي راح قالع هو كمان فبصت وقالتله هو بتاعك اسود كده ليه قالها اصله جاي يعزي,1,yes
شيخ مصري يخطب على المنبر  وقال: لقد عم الفساد البلاد حتی اصبحت العاهرات يمارسن الفاحشة ب 500 جنيه ! واحد قاعد رد عليه 800 جنيه يا مولانا ! قاله دى لو هتبات يابنى !,1,yes
"واحد رجع البيت لقى على السرير دب كبير
راح سأل مراته: إيه البتاع اللي على السرير ده ؟
قالتله: أصل أنا لقيت مصباح سحري ودعكته فطلع منه عفريت و جابلي الدب ده !!
راح واخد المصباح ودعكه فطلع له العفريت فقاله: أنا عاوز مليون دولار !!
راح العفريت جابله مليون زرار.
رجع لمراته وقالها: إيه العفريت الأطرش ده .. أقوله عاوز مليون دولار يجيبلي مليون زرار .. أعمل بيهم إيه دول !!
قالتله: يا سيدي .. يعني هو أنا اللي كنت عاوزة دب كبير",1,no
"‎صعيدية راحت مكتب اتصالات عايزة تكلم امها في القاهرة
مدير السنترال قال لها: المكالمة بـ 100 جنيه قالت له: ماعييش فلوس يا بيه .. ومستعده اعمل أي حاجة عشان أكلم أمي. حب يستغل الفرصة وقال لها: يلا تعالي ورايا خدها المخزن قالها: وطي .. وطت إفتحي سوستة بنطلوني .. فتحته !! إمسكي بتاعي وقربيه من بوقك .. مسكته !! قال لها: يلا إبتدي قالت بصوت عالي: إزّيك يمه .. سامعاني كويّس",1,yes
قهوة تمشي بالشارع مع شاي قالها ليش وقفتي قالت ما عاد فيني هيل,0,no
"
مره مدرّسة كانت بتسأل العيال، ايه اللي بيطير في الجو و بيبدأ بحرف ال ط، واحد قالها طائر، قالتله غلط، طيارة طيارة، بس عجباني اوي طريقة تفكيرك دي. سألت ايه اللي بيعوم في البحر و بيبدأ بحرف ال س، واحد قال سمكة، قالتله غلط، سفينة سفينة بس عجباني اوي طريقة تفكيرك دي. واحد قال بدل ما هي عمالة تسأل اسألها انا، قالها يا ميس، ايه الحاجة اللي تحت الحزام و بتبدأ بحرف ال ز؟ قالتله ولد!!! قالها زرار زرار بس عجباني اوي طريقة تفكيرك دي",1,no
‏مره واحد بخيل بيدور علي فلوس في مناخيره بعد ماعرف ان فيها جيوب انفيه,0,no
مرة واحد صعيدى حب يكمل تعليمه في الخارج راح نط من سور المدرسة,1,no
مرة دكتور أسنان رجع من الشغل لقى عياله بيتخانقوا، قال: مش معجون كدة، ادوني فرشة اتكلم,0,no
مرة واحد صعيدى إنفرد بالجون ناكه.,1,yes
"طياره وقعت كل الرجاله ماتت ماعدا الستات! ليه؟
كانوا لابسين الويز بالاجنحة",0,no
"مرة واحد متجوز جديد و شغال بوس و احضان بس مراتُه قالتلُه "" مش عايز حاجة من تحت؟"" قالها ""علبة سجاير"".",1,no
مرة مدرس بتاعه وقف قاله جاوب,1,yes
بيقولك العجلاتي في ليلة الدخلة بيملا البانيو مياه و يحط مراته فيه عشان يعرف الخرم فين,1,no
مرة قطايف راحت عند الدكتور ليه؟ عشان الحشو وقع.,0,no
"ليه الكمبيوتر بيكون بردان؟
عشان فاتح الويندوز ",0,no
مرة واحده بتقول لجوزها ليه مبتقوليش ربنا يخليكي وميحرمنيش منك ابدا؟؟ فقالها: طب افرضي ربنا استجاب..,1,no
مرة واحد قال نكته والتاني قال منكتهوش.,1,yes
مرة واحده خطافه رجاله راحت القهوة طلبت جوز هند.,1,no
مرة سألوا فار بتحب اي؟ قالو التشيزز الكبيرة.,1,no
مره واحد محكوم اعدام سألوه ايه طلبك الاخير قالهم اعمل عمليه اتنفس من اي حته غير رقبتي وتمت العمليه اتنفذ الحكم شنقا والراجل عاش احتفالا بالحياه قرر يتجوز وف الفرح واحد صاحبه بعبصه اتخنق ومات.,1,yes
"شو الفرق بين المرأة والدجاجة ؟؟
الدجاجة بتقعد بهدوء حتى لو تحتها عشر بيضات
المرأة إذا قعدت على بيضتين ما بتتهدى.",1,no
مره واحده راحت للنجار قالتله الجرس بتاع الشقه بايظ قالها بكرا هجيلك و هصلحهولك. عدى اسبوع مجاش راحت تقوله مجتش ليه قالها جيت و قعدت ارن الجرس محدش رد.,0,no
جوزي مكنش عجبه طبخي جاب لوحة حطها في المطبخ مكتوب فيها ( ان الله يحب اذا عمل احدكم عمل ان يتقنه ) شلتها و حطتها في أوضة النوم.,1,no
مرة واحدة اتجوزت واحد من وسط البلد و جيه ليلة دخلتهم بقى شافته مكسوف و كدا قالتله انا هعرف أخليك تفك ازاي. و راحت بصاله كدا و هي بتعض على شفايفها و راحت منزله حمالات الفستان لحد وسطها ف جوزها بدأ يهيج و راح قالع الجاكت قالتله ايوة كدا اعمل زيي و راحت قالعه الفستان خالص راح جوزها قالع البنطلون راحت قلعتله البرا و الأندر راح هو كمان قالع البوكسر و الفلنة و راحت غمزاله کدا و نزلت فنلته كدا ع الأرض و مستنياه ييجي يركبها ف استنته دقيقة اتنين تلاتة مجاش فبتبص وراها ملقتهوش بتبص جمبها لقته مفنس جمبها، قالتله: ايوه نجيب حد يركبنا احنا الاتنين.,1,yes
